PlayerID,TrialID,GameMode,IsHit,DisplayScore,TrueScore,TrueScoreMessagePopupTime,TrueScoreResponseTime,EstScore,EstScoreMessagePopupTime,EstScoreResponseTime,EstScoreConfidence,EstScoreConfidenceMessagePopupTime,EstScoreConfidenceResponseTime,TrueRule,TrueRuleMessagePopupTime,TrueRuleResponseTime,EstRule,EstRuleMessagePopupTime,EstRuleResponseTime,EstRuleConfidence,EstRuleConfidenceMessagePopupTime,EstRuleConfidenceResponseTime,MoleEndTime,MoleAppearTime,MoleDissapearTime,MoleCenter.x,MoleCenter.y,HitReactionTime,EstRuleAccuracy,PredictionError,DisplayScoreError,AbsPredictionError,AbsDisplayScoreError,LocX,LocY,Distance,Correct,scorePredictionRT,ruleEstimationRT
24,140,scoreEst,TRUE,83,83,NA,NA,9,17/10/2022 16:46:16.7603,17/10/2022 16:46:17.8422,2,17/10/2022 16:46:17.8422,17/10/2022 16:46:18.2904,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:18.6207,17/10/2022 16:46:16.2940,17/10/2022 16:46:18.4046,1180.5,420.2999877929688,466.3,FALSE,-74,0,74,0,-5.5,-2.299987792968807,5.961538714778721,FALSE,1081.9,NA
24,141,scoreEst,TRUE,97,97,NA,NA,32,17/10/2022 16:46:19.1539,17/10/2022 16:46:20.4346,2,17/10/2022 16:46:20.4346,17/10/2022 16:46:20.9330,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:21.2633,17/10/2022 16:46:18.6377,17/10/2022 16:46:21.0474,1201.5,554.5999755859375,516.2,FALSE,-65,0,65,0,0.5,-0.5999755859375,0.7810062123447203,FALSE,1280.7000000000005,NA
24,142,scoreEst,TRUE,73,73,NA,NA,39,17/10/2022 16:46:21.8124,17/10/2022 16:46:22.8290,4,17/10/2022 16:46:22.8290,17/10/2022 16:46:23.9752,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:24.3056,17/10/2022 16:46:21.2802,17/10/2022 16:46:24.0893,727,616.29998779296875,532.2,FALSE,-34,0,34,0,-5,-8.29998779296875,9.68967478109716,FALSE,1016.6,NA
24,143,scoreEst,TRUE,38,38,NA,NA,11,17/10/2022 16:46:24.8054,17/10/2022 16:46:25.9702,4,17/10/2022 16:46:25.9702,17/10/2022 16:46:26.5514,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:26.8814,17/10/2022 16:46:24.3218,17/10/2022 16:46:26.6651,660.2000732421875,422.6000061035156,483.6,FALSE,-27,0,27,0,-7.2000732421875,-21.600006103515625,22.768428104829212,FALSE,1164.8,NA
24,144,scoreEst,TRUE,32,32,NA,NA,50,17/10/2022 16:46:27.5637,17/10/2022 16:46:28.7956,2,17/10/2022 16:46:28.7956,17/10/2022 16:46:29.1780,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:29.5078,17/10/2022 16:46:26.8985,17/10/2022 16:46:29.2919,1146.7000732421875,777.20001220703125,665.2,FALSE,18,0,18,0,22.2999267578125,-11.20001220703125,24.954498729516708,FALSE,1231.9,NA
24,145,scoreEst,TRUE,44,44,NA,NA,8,17/10/2022 16:46:30.1236,17/10/2022 16:46:31.1062,2,17/10/2022 16:46:31.1062,17/10/2022 16:46:31.5549,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:31.8844,17/10/2022 16:46:29.5247,17/10/2022 16:46:31.6683,727,616.29998779296875,597.9,FALSE,-36,0,36,0,2,-20.29998779296875,20.398272093358305,FALSE,982.6,NA
24,146,scoreEst,TRUE,41,41,NA,NA,32,17/10/2022 16:46:32.4840,17/10/2022 16:46:33.6143,2,17/10/2022 16:46:33.6143,17/10/2022 16:46:34.0476,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:34.3776,17/10/2022 16:46:31.9014,17/10/2022 16:46:34.1621,1180.5,420.2999877929688,581.6,FALSE,-9,0,9,0,21.5,-1.2999877929688068,21.539265731725116,FALSE,1130.3000000000002,NA
24,147,scoreEst,TRUE,91,91,NA,NA,20,17/10/2022 16:46:34.9268,17/10/2022 16:46:36.0923,2,17/10/2022 16:46:36.0923,17/10/2022 16:46:36.5576,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:36.8877,17/10/2022 16:46:34.3947,17/10/2022 16:46:36.6717,660.2000732421875,422.6000061035156,532.1,FALSE,-71,0,71,0,-3.2000732421875,-0.600006103515625,3.255837231745534,FALSE,1165.5,NA
24,148,scoreEst,TRUE,11,11,NA,NA,32,17/10/2022 16:46:37.4041,17/10/2022 16:46:38.7667,2,17/10/2022 16:46:38.7667,17/10/2022 16:46:39.2505,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:39.5806,17/10/2022 16:46:36.9047,17/10/2022 16:46:39.3647,660.2000732421875,422.6000061035156,498.4,FALSE,21,0,21,0,-2.2000732421875,-32.600006103515625,32.67415982424407,FALSE,1362.6,NA
24,149,scoreEst,TRUE,12,12,NA,NA,39,17/10/2022 16:46:40.1293,17/10/2022 16:46:40.9780,2,17/10/2022 16:46:40.9790,17/10/2022 16:46:41.4437,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:41.7745,17/10/2022 16:46:39.5969,17/10/2022 16:46:41.5581,727,616.29998779296875,532.4,FALSE,27,0,27,0,-3,-32.29998779296875,32.43900755920147,FALSE,848.7,NA
24,150,scoreEst,TRUE,58,58,NA,NA,37,17/10/2022 16:46:42.3064,17/10/2022 16:46:43.1564,2,17/10/2022 16:46:43.1564,17/10/2022 16:46:43.6054,skill,NA,NA,NA,NA,NA,NA,NA,NA,17/10/2022 16:46:43.9350,17/10/2022 16:46:41.7912,17/10/2022 16:46:43.7193,640.300048828125,744.29998779296875,515.2,FALSE,-21,0,21,0,-5.300048828125,-14.29998779296875,15.250579282753964,FALSE,850.0000000000001,NA
25,51,scoreEst,TRUE,24,24,NA,NA,11,20/10/2022 09:51:27.4461,20/10/2022 09:51:34.9603,3,20/10/2022 09:51:34.9603,20/10/2022 09:51:37.5375,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:51:37.8658,20/10/2022 09:51:26.7962,20/10/2022 09:51:37.6503,727,616.29998779296875,648.9,FALSE,-13,0,13,0,25,-12.29998779296875,27.861975875863152,FALSE,7514.200000000001,NA
25,52,scoreEst,TRUE,56,56,NA,NA,36,20/10/2022 09:51:39.5466,20/10/2022 09:51:44.6829,3,20/10/2022 09:51:44.6829,20/10/2022 09:51:47.1104,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:51:47.4405,20/10/2022 09:51:38.9628,20/10/2022 09:51:47.2237,727,616.29998779296875,582.8,FALSE,-20,0,20,0,9,-13.29998779296875,16.058943778876547,FALSE,5136.3,NA
25,53,scoreEst,TRUE,69,69,NA,NA,57,20/10/2022 09:51:47.9401,20/10/2022 09:51:51.8473,3,20/10/2022 09:51:51.8473,20/10/2022 09:51:57.8310,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:51:58.1605,20/10/2022 09:51:47.4569,20/10/2022 09:51:57.9448,1146.7000732421875,777.20001220703125,483.2,FALSE,-12,0,12,0,11.2999267578125,-0.20001220703125,11.301696758225662,FALSE,3907.2,NA
25,54,scoreEst,TRUE,58,58,NA,NA,71,20/10/2022 09:51:59.7737,20/10/2022 09:52:04.2628,4,20/10/2022 09:52:04.2628,20/10/2022 09:52:05.4941,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:05.8235,20/10/2022 09:51:59.2581,20/10/2022 09:52:05.6068,1146.7000732421875,777.20001220703125,515.6,FALSE,13,0,13,0,10.2999267578125,-11.20001220703125,15.216069290521482,FALSE,4489.1,NA
25,55,scoreEst,TRUE,52,52,NA,NA,45,20/10/2022 09:52:07.5691,20/10/2022 09:52:14.1030,2,20/10/2022 09:52:14.1030,20/10/2022 09:52:15.7815,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:16.1120,20/10/2022 09:52:06.9198,20/10/2022 09:52:15.8962,1201.5,554.5999755859375,649.3,FALSE,-7,0,7,0,-9.5,-14.5999755859375,17.418647683157584,FALSE,6533.9,NA
25,56,scoreEst,TRUE,52,52,NA,NA,40,20/10/2022 09:52:17.8585,20/10/2022 09:52:21.7815,1,20/10/2022 09:52:21.7825,20/10/2022 09:52:24.7073,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:25.0373,20/10/2022 09:52:17.2086,20/10/2022 09:52:24.8211,1180.5,420.2999877929688,648.9,FALSE,-12,0,12,0,-11.5,-13.299987792968809,17.582368307287823,FALSE,3923,NA
25,57,scoreEst,TRUE,79,79,NA,NA,85,20/10/2022 09:52:25.6532,20/10/2022 09:52:29.0617,4,20/10/2022 09:52:29.0627,20/10/2022 09:52:29.8435,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:30.1738,20/10/2022 09:52:25.0543,20/10/2022 09:52:29.9573,1146.7000732421875,777.20001220703125,598.9,FALSE,6,0,6,0,2.2999267578125,-7.20001220703125,7.558428333503,FALSE,3408.5,NA
25,58,scoreEst,TRUE,16,16,NA,NA,60,20/10/2022 09:52:31.7698,20/10/2022 09:52:36.1764,2,20/10/2022 09:52:36.1764,20/10/2022 09:52:37.6226,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:37.9514,20/10/2022 09:52:31.2701,20/10/2022 09:52:37.7362,1011,669.300048828125,498.7,FALSE,44,0,44,0,-10,-29.300048828125,30.95953587072179,FALSE,4406.6,NA
25,59,scoreEst,TRUE,60,60,NA,NA,87,20/10/2022 09:52:39.5151,20/10/2022 09:52:44.7361,4,20/10/2022 09:52:44.7361,20/10/2022 09:52:45.8504,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:46.1798,20/10/2022 09:52:39.0494,20/10/2022 09:52:45.9633,1146.7000732421875,777.20001220703125,464.9,FALSE,27,0,27,0,8.2999267578125,-12.20001220703125,14.755645768205586,FALSE,5221,NA
25,60,scoreEst,TRUE,61,61,NA,NA,86,20/10/2022 09:52:46.7453,20/10/2022 09:52:51.2516,4,20/10/2022 09:52:51.2516,20/10/2022 09:52:53.3291,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:52:53.6588,20/10/2022 09:52:46.1958,20/10/2022 09:52:53.4435,1180.5,420.2999877929688,549.5,FALSE,25,0,25,0,7.5,-12.299987792968809,14.406238221936414,FALSE,4506.3,NA
25,61,scoreEst,TRUE,89,89,NA,NA,84,20/10/2022 09:52:54.0916,20/10/2022 09:53:00.0608,3,20/10/2022 09:53:00.0608,20/10/2022 09:53:01.1412,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:01.4712,20/10/2022 09:52:53.6756,20/10/2022 09:53:01.2555,1011,669.300048828125,416,FALSE,-5,0,5,0,-3,2.699951171875,4.03605454999176,FALSE,5969.200000000001,NA
25,62,scoreEst,TRUE,40,40,NA,NA,45,20/10/2022 09:53:03.1837,20/10/2022 09:53:07.4407,2,20/10/2022 09:53:07.4407,20/10/2022 09:53:10.4324,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:10.7628,20/10/2022 09:53:02.5684,20/10/2022 09:53:10.5458,922,492.3000183105469,615.3,FALSE,5,0,5,0,-15,-16.300018310546875,22.151537123282516,FALSE,4257.000000000001,NA
25,63,scoreEst,TRUE,65,65,NA,NA,78,20/10/2022 09:53:12.4258,20/10/2022 09:53:20.8371,3,20/10/2022 09:53:20.8371,20/10/2022 09:53:21.9844,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:22.3138,20/10/2022 09:53:11.8598,20/10/2022 09:53:22.0984,1011,669.300048828125,565,FALSE,13,0,13,0,4,-12.300048828125,12.934109987713075,FALSE,8411.300000000001,NA
25,64,scoreEst,TRUE,93,93,NA,NA,70,20/10/2022 09:53:24.1108,20/10/2022 09:53:34.2010,2,20/10/2022 09:53:34.2010,20/10/2022 09:53:36.2786,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:36.6083,20/10/2022 09:53:23.4118,20/10/2022 09:53:36.3928,660.2000732421875,422.6000061035156,698,FALSE,-23,0,23,0,-2.2000732421875,-0.600006103515625,2.2804231175914307,FALSE,10090.2,NA
25,65,scoreEst,TRUE,78,78,NA,NA,87,20/10/2022 09:53:37.1245,20/10/2022 09:53:43.9417,3,20/10/2022 09:53:43.9417,20/10/2022 09:53:46.3848,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:46.7140,20/10/2022 09:53:36.6250,20/10/2022 09:53:46.4985,922,492.3000183105469,499.5,FALSE,9,0,9,0,8,-1.300018310546875,8.104939704140751,FALSE,6817.200000000001,NA
25,66,scoreEst,TRUE,51,51,NA,NA,39,20/10/2022 09:53:47.2640,20/10/2022 09:53:53.6978,4,20/10/2022 09:53:53.6978,20/10/2022 09:53:58.9329,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:53:59.2634,20/10/2022 09:53:46.7304,20/10/2022 09:53:59.0470,1146.7000732421875,777.20001220703125,532.6,FALSE,-12,0,12,0,-14.7000732421875,-10.20001220703125,17.8922441954402,FALSE,6433.8,NA
25,67,scoreEst,TRUE,79,79,NA,NA,81,20/10/2022 09:53:59.8291,20/10/2022 09:54:03.7531,3,20/10/2022 09:54:03.7541,20/10/2022 09:54:06.7628,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:07.0917,20/10/2022 09:53:59.2804,20/10/2022 09:54:06.8761,640.300048828125,744.29998779296875,548.7,FALSE,2,0,2,0,1.699951171875,-7.29998779296875,7.495308917199608,FALSE,3924.000000000001,NA
25,68,scoreEst,TRUE,67,67,NA,NA,84,20/10/2022 09:54:08.7873,20/10/2022 09:54:12.4298,2,20/10/2022 09:54:12.4298,20/10/2022 09:54:15.3554,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:15.6847,20/10/2022 09:54:08.1891,20/10/2022 09:54:15.4689,1146.7000732421875,777.20001220703125,598.2,FALSE,17,0,17,0,2.2999267578125,11.79998779296875,12.022037057234243,FALSE,3642.5,NA
25,69,scoreEst,TRUE,85,85,NA,NA,72,20/10/2022 09:54:16.2848,20/10/2022 09:54:21.6213,2,20/10/2022 09:54:21.6213,20/10/2022 09:54:23.2166,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:23.5468,20/10/2022 09:54:15.7017,20/10/2022 09:54:23.3308,1180.5,420.2999877929688,582.1,FALSE,-13,0,13,0,3.5,-4.299987792968807,5.5443570429474285,FALSE,5336.5,NA
25,70,scoreEst,TRUE,71,71,NA,NA,87,20/10/2022 09:54:24.1958,20/10/2022 09:54:29.9822,4,20/10/2022 09:54:29.9822,20/10/2022 09:54:31.8759,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:32.2061,20/10/2022 09:54:23.5628,20/10/2022 09:54:31.9904,1011,669.300048828125,633,FALSE,16,0,16,0,9,-5.300048828125,10.444640615191563,FALSE,5786.4000000000005,NA
25,71,scoreEst,TRUE,91,91,NA,NA,51,20/10/2022 09:54:32.7232,20/10/2022 09:54:40.7191,1,20/10/2022 09:54:40.7191,20/10/2022 09:54:42.4313,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:42.7614,20/10/2022 09:54:32.2223,20/10/2022 09:54:42.5451,727,616.29998779296875,500.9,FALSE,-40,0,40,0,0,-3.29998779296875,3.29998779296875,FALSE,7995.9000000000005,NA
25,72,scoreEst,TRUE,82,82,NA,NA,88,20/10/2022 09:54:43.3938,20/10/2022 09:54:49.4295,1,20/10/2022 09:54:49.4295,20/10/2022 09:54:52.4868,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:54:52.8174,20/10/2022 09:54:42.7778,20/10/2022 09:54:52.6009,727,616.29998779296875,615,FALSE,6,0,6,0,0,-6.29998779296875,6.29998779296875,FALSE,6035.700000000001,NA
25,73,scoreEst,TRUE,67,67,NA,NA,59,20/10/2022 09:54:54.5294,20/10/2022 09:55:03.4074,1,20/10/2022 09:55:03.4074,20/10/2022 09:55:04.2040,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:04.5348,20/10/2022 09:54:53.9138,20/10/2022 09:55:04.3184,922,492.3000183105469,615.6,FALSE,-8,0,8,0,4,-11.300018310546877,11.98709363518508,FALSE,8878,NA
25,74,scoreEst,TRUE,95,95,NA,NA,90,20/10/2022 09:55:05.2504,20/10/2022 09:55:13.9618,4,20/10/2022 09:55:13.9618,20/10/2022 09:55:15.6068,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:15.9374,20/10/2022 09:55:04.5519,20/10/2022 09:55:15.7213,640.300048828125,744.29998779296875,697.5,FALSE,-5,0,5,0,-0.300048828125,1.70001220703125,1.726288157670801,FALSE,8711.400000000001,NA
25,75,scoreEst,TRUE,67,67,NA,NA,78,20/10/2022 09:55:16.6370,20/10/2022 09:55:21.6078,2,20/10/2022 09:55:21.6078,20/10/2022 09:55:23.3525,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:23.6828,20/10/2022 09:55:15.9540,20/10/2022 09:55:23.4667,1201.5,554.5999755859375,682,FALSE,11,0,11,0,3.5,11.4000244140625,11.925206775616976,FALSE,4970.8,NA
25,76,scoreEst,TRUE,76,76,NA,NA,56,20/10/2022 09:55:24.4314,20/10/2022 09:55:30.7331,2,20/10/2022 09:55:30.7331,20/10/2022 09:55:32.1947,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:32.5252,20/10/2022 09:55:23.6998,20/10/2022 09:55:32.3087,1180.5,420.2999877929688,731.6,FALSE,-20,0,20,0,8.5,1.7000122070311932,8.668335567111777,FALSE,6301.700000000001,NA
25,77,scoreEst,TRUE,76,76,NA,NA,53,20/10/2022 09:55:33.1251,20/10/2022 09:55:42.7999,1,20/10/2022 09:55:42.7999,20/10/2022 09:55:43.7467,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:44.0768,20/10/2022 09:55:32.5422,20/10/2022 09:55:43.8607,1011,669.300048828125,581.9,FALSE,-23,0,23,0,8,3.699951171875,8.814172602930986,FALSE,9674.8,NA
25,78,scoreEst,TRUE,89,89,NA,NA,41,20/10/2022 09:55:44.7591,20/10/2022 09:55:55.6146,1,20/10/2022 09:55:55.6146,20/10/2022 09:55:56.7617,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:55:57.0911,20/10/2022 09:55:44.0931,20/10/2022 09:55:56.8752,640.300048828125,744.29998779296875,665,FALSE,-48,0,48,0,3.699951171875,-1.29998779296875,3.9216841963787634,FALSE,10855.500000000002,NA
25,79,scoreEst,TRUE,79,79,NA,NA,45,20/10/2022 09:55:57.8233,20/10/2022 09:56:05.0718,3,20/10/2022 09:56:05.0718,20/10/2022 09:56:06.2027,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:06.5327,20/10/2022 09:55:57.1081,20/10/2022 09:56:06.3161,660.2000732421875,422.6000061035156,714.3,FALSE,-34,0,34,0,-7.2000732421875,-2.600006103515625,7.655134644876139,FALSE,7248.500000000001,NA
25,80,scoreEst,TRUE,64,64,NA,NA,48,20/10/2022 09:56:07.2482,20/10/2022 09:56:10.2248,2,20/10/2022 09:56:10.2248,20/10/2022 09:56:11.6377,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:11.9674,20/10/2022 09:56:06.5488,20/10/2022 09:56:11.7517,660.2000732421875,422.6000061035156,698.4,FALSE,-16,0,16,0,-6.2000732421875,-11.600006103515623,13.152986345696904,FALSE,2976.6000000000004,NA
25,81,scoreEst,TRUE,82,82,NA,NA,86,20/10/2022 09:56:12.7009,20/10/2022 09:56:18.0200,4,20/10/2022 09:56:18.0200,20/10/2022 09:56:19.4004,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:19.7300,20/10/2022 09:56:11.9838,20/10/2022 09:56:19.5138,727,616.29998779296875,716.1,FALSE,4,0,4,0,6,2.70001220703125,6.579518669182249,FALSE,5319.1,NA
25,82,scoreEst,TRUE,91,91,NA,NA,69,20/10/2022 09:56:20.3790,20/10/2022 09:56:24.9178,2,20/10/2022 09:56:24.9178,20/10/2022 09:56:26.6958,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:27.0260,20/10/2022 09:56:19.7461,20/10/2022 09:56:26.8099,1011,669.300048828125,631.9,FALSE,-22,0,22,0,-3,0.699951171875,3.0805732653207887,FALSE,4538.8,NA
25,83,scoreEst,TRUE,80,80,NA,NA,38,20/10/2022 09:56:28.7216,20/10/2022 09:56:32.9130,2,20/10/2022 09:56:32.9130,20/10/2022 09:56:38.1153,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:38.4449,20/10/2022 09:56:28.1228,20/10/2022 09:56:38.2289,922,492.3000183105469,598.8,FALSE,-42,0,42,0,7,1.699981689453125,7.203467064162639,FALSE,4191.4000000000005,NA
25,84,scoreEst,TRUE,64,64,NA,NA,71,20/10/2022 09:56:39.1458,20/10/2022 09:56:42.7358,2,20/10/2022 09:56:42.7358,20/10/2022 09:56:44.2648,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:44.5952,20/10/2022 09:56:38.4622,20/10/2022 09:56:44.3794,922,492.3000183105469,682.6,FALSE,7,0,7,0,4,12.699981689453123,13.315011637713452,FALSE,3590.0000000000005,NA
25,85,scoreEst,TRUE,82,82,NA,NA,52,20/10/2022 09:56:45.2117,20/10/2022 09:56:50.3318,3,20/10/2022 09:56:50.3318,20/10/2022 09:56:52.9579,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:56:53.2882,20/10/2022 09:56:44.6121,20/10/2022 09:56:53.0722,922,492.3000183105469,599.6,FALSE,-30,0,30,0,-6,-2.300018310546875,6.425736084593804,FALSE,5120.1,NA
25,86,scoreEst,TRUE,77,77,NA,NA,37,20/10/2022 09:56:55.0007,20/10/2022 09:57:00.8858,4,20/10/2022 09:57:00.8868,20/10/2022 09:57:04.2764,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:04.6069,20/10/2022 09:56:54.3851,20/10/2022 09:57:04.3909,922,492.3000183105469,615.6,FALSE,-40,0,40,0,7,4.699981689453125,8.431478392381413,FALSE,5885.1,NA
25,87,scoreEst,TRUE,76,76,NA,NA,37,20/10/2022 09:57:07.3335,20/10/2022 09:57:14.1343,3,20/10/2022 09:57:14.1343,20/10/2022 09:57:15.5794,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:15.9100,20/10/2022 09:57:06.7843,20/10/2022 09:57:15.6938,1146.7000732421875,777.20001220703125,548.2,FALSE,-39,0,39,0,-4.7000732421875,-7.20001220703125,8.598305894961282,FALSE,6800.8,NA
25,88,scoreEst,TRUE,73,73,NA,NA,58,20/10/2022 09:57:16.5093,20/10/2022 09:57:20.5500,1,20/10/2022 09:57:20.5500,20/10/2022 09:57:22.6263,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:22.9571,20/10/2022 09:57:15.9260,20/10/2022 09:57:22.7407,1011,669.300048828125,583.3,FALSE,-15,0,15,0,5,-8.300048828125,9.689727062681342,FALSE,4040.7,NA
25,89,scoreEst,TRUE,65,65,NA,NA,84,20/10/2022 09:57:23.7051,20/10/2022 09:57:28.0450,4,20/10/2022 09:57:28.0450,20/10/2022 09:57:28.9441,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:29.2728,20/10/2022 09:57:22.9739,20/10/2022 09:57:29.0572,1011,669.300048828125,731.2,FALSE,19,0,19,0,12,4.699951171875,12.887573123672633,FALSE,4339.9,NA
25,90,scoreEst,TRUE,80,80,NA,NA,45,20/10/2022 09:57:29.9395,20/10/2022 09:57:33.6643,1,20/10/2022 09:57:33.6643,20/10/2022 09:57:36.7057,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:37.0348,20/10/2022 09:57:29.2900,20/10/2022 09:57:36.8190,948,309,648.5,FALSE,-35,0,35,0,4,-6,7.211102550927978,FALSE,3724.8,NA
25,91,scoreEst,TRUE,72,72,NA,NA,73,20/10/2022 09:57:37.6016,20/10/2022 09:57:40.9938,4,20/10/2022 09:57:40.9938,20/10/2022 09:57:42.5226,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:42.8528,20/10/2022 09:57:37.0522,20/10/2022 09:57:42.6364,1201.5,554.5999755859375,548.4,FALSE,1,0,1,0,9.5,3.4000244140625,10.090102378877086,FALSE,3392.2000000000003,NA
25,92,scoreEst,TRUE,81,81,NA,NA,73,20/10/2022 09:57:43.3348,20/10/2022 09:57:48.3572,3,20/10/2022 09:57:48.3572,20/10/2022 09:57:50.5014,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:50.8312,20/10/2022 09:57:42.8691,20/10/2022 09:57:50.6147,1146.7000732421875,777.20001220703125,465.7,FALSE,-8,0,8,0,-3.7000732421875,5.79998779296875,6.879709324974306,FALSE,5022.4000000000005,NA
25,93,scoreEst,TRUE,92,92,NA,NA,48,20/10/2022 09:57:51.5138,20/10/2022 09:57:55.6705,1,20/10/2022 09:57:55.6705,20/10/2022 09:57:57.1820,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:57:57.5128,20/10/2022 09:57:50.8473,20/10/2022 09:57:57.2963,1180.5,420.2999877929688,665.5,FALSE,-44,0,44,0,-0.5,2.700012207031193,2.7459180465042023,FALSE,4156.7,NA
25,94,scoreEst,TRUE,78,78,NA,NA,55,20/10/2022 09:57:58.1778,20/10/2022 09:58:04.1803,4,20/10/2022 09:58:04.1803,20/10/2022 09:58:08.1194,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:58:08.4492,20/10/2022 09:57:57.5298,20/10/2022 09:58:08.2328,1201.5,554.5999755859375,648,FALSE,-23,0,23,0,7.5,2.4000244140625,7.874650289891993,FALSE,6002.5,NA
25,95,scoreEst,TRUE,55,55,NA,NA,70,20/10/2022 09:58:08.9983,20/10/2022 09:58:16.4132,3,20/10/2022 09:58:16.4142,20/10/2022 09:58:17.3613,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:58:17.6910,20/10/2022 09:58:08.4662,20/10/2022 09:58:17.4744,1146.7000732421875,777.20001220703125,531.1,FALSE,15,0,15,0,12.2999267578125,10.79998779296875,16.368504347551916,FALSE,7414.9000000000005,NA
25,96,scoreEst,TRUE,72,72,NA,NA,46,20/10/2022 09:58:18.2396,20/10/2022 09:58:26.1539,2,20/10/2022 09:58:26.1539,20/10/2022 09:58:29.2279,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:58:29.5580,20/10/2022 09:58:17.7072,20/10/2022 09:58:29.3427,1011,669.300048828125,532.4,FALSE,-26,0,26,0,-5,8.699951171875,10.034398357301209,FALSE,7914.300000000001,NA
25,97,scoreEst,TRUE,89,89,NA,NA,52,20/10/2022 09:58:30.2734,20/10/2022 09:58:38.2871,1,20/10/2022 09:58:38.2871,20/10/2022 09:58:40.4805,skill,NA,NA,NA,NA,NA,NA,NA,NA,20/10/2022 09:58:40.8107,20/10/2022 09:58:29.5750,20/10/2022 09:58:40.5946,640.300048828125,744.29998779296875,698.4,FALSE,-37,0,37,0,3.699951171875,-1.29998779296875,3.9216841963787634,FALSE,8013.7,NA
